f1,f2,f3,f4,f5,f6
0.08009468957367673,-0.042316195899123346,-0.1020165702109446,0.018934689980998738,0.01616170661617506,1.136515676085352
-0.13176752392981006,-0.07565932852315066,0.14337999428712267,0.04533987971627622,0.18604907407796478,-0.2508333457941474
0.14100640402765907,-0.005091623601774196,0.10643685545425396,-0.14856003460061667,0.04031099521007462,-0.06127561982036629
0.21874113329001918,0.06275120381250392,-0.04481750749051308,-0.020852869367700345,-0.1498420839804002,0.6453966859952244
-0.28292278680859145,-0.18851447000861504,0.32008480126607824,0.3068641018031529,0.28400294843856755,-0.004598486955727565
-0.05502208726125502,-0.04370951443165764,0.13115002075990145,0.07235705045503993,-0.010926037872868308,0.42902063409597213
0.09542516377356801,-0.016574428911734003,0.02291524815515026,0.0837566820792574,-0.14337303253367067,0.24582665438286078
-0.08849993666863455,-0.1677828569288137,0.14159415186862007,0.042984818584911925,0.18263685830643087,0.055785424121699914
0.12894820553329628,0.07713900528949266,0.1781139973487326,0.03389679716422868,-0.13161821607938334,0.43990350544883705
0.24361531579643664,-0.03126271033329621,0.12464762930428838,0.06005965520161848,-0.2308250065923219,0.2744692402051183
0.23109616798019933,0.4623814792071767,-0.44797806047085886,-0.3632166618208025,-0.32655912114854085,0.4005644377133086
-0.25768462840025,-0.4693633818421487,0.7928517094287169,0.6064239508075979,0.2997987483443703,-0.5002801595674767
-0.07065748702703942,-0.12419575731792154,0.5275716008044866,0.34271240041881146,0.04772969131485662,0.8445630957774022
-0.1513493113569811,-0.08070105759583174,0.37528705688616715,0.17843298843270777,0.01051565425139496,0.22859712797801657
-0.03135914368441725,0.09184500463387091,0.28376055718999005,0.050104682550870465,-0.05354051219431205,-0.7046025268056701
0.03384253646060016,-0.16638925586374906,0.3937268111801786,0.20778485252178724,-0.06840373882997114,-0.006179844346827057
0.10308816559922446,-0.02165493150636985,0.2690892159871118,0.04203954150453116,-0.23812539607436475,0.15533315769374134
0.08417918345664441,-0.1147501547016718,0.31727417811632663,0.09462491676703089,-0.12342661479818046,0.27810308667296807
0.1543886315010331,0.05056582542139762,0.34862867594616453,0.21275819592934864,-0.3393891860178584,0.01886109070818147
-0.10621027602762287,0.16630067754483066,0.5452476042960613,-0.05048519387851916,0.08302578680393632,0.05559751952327592
0.08362031377175821,0.054050370885201204,0.21073316785817123,-0.03428816580044163,-0.15229348501068077,0.19032999186471916
0.04664195030440033,-0.21539407868297988,0.19787843405775107,0.16788093161514342,-0.08942872518292727,4.268386052047369
0.04529122224014498,-0.1583586652723525,0.28525442439950205,0.1176769786053159,0.04602342967359609,-1.87166758199366
0.10654670376497939,-0.026233955384284906,0.26172777237972056,0.03347171798332276,-0.02962916759381198,0.6736298061993389
0.19221234074487145,-0.1404153491693834,0.42083924318680466,0.30581296848428174,0.013947941327194804,0.1402781883943312
0.01287535454710348,0.0993274850815845,0.3956445885014581,0.07684109320608015,0.05444488491391784,-0.5466729038150768
0.1853233013581931,-0.07682226006934494,0.31626375604314505,0.3314082398273982,-0.3278157451973514,0.5015800405389603
0.025761853425369134,0.14974999217088272,0.6498287829048108,0.1843340521020198,-0.07867031527410967,-0.09651961875208788
0.031763400258769774,-0.06088129712789413,0.28057686333553367,0.14325727368951968,-0.2688785909019954,-0.8678569724828884
0.0325014516193919,0.46104958138387175,0.6300126841027229,0.13583069989301014,-0.37931566653093673,-0.0640783755699898
0.05883075961641597,0.07656091935855155,0.5962122492965176,0.1661484529263743,-0.4166971524195335,0.21680854599146038
0.08024105244522078,0.12184766830168826,0.46329239201649847,0.26135383207263724,-0.37298205153818836,0.3565910024872518
0.15553333732411484,0.3283884947440611,0.5056447469451496,0.36522792074315336,-0.5152182627029509,0.8051549921195448
-0.28322916097531653,0.3925067089768893,0.5949459778145505,0.41116205569350117,-0.19468531780456377,0.5249092971043373
-0.49105948840908487,0.15302685633977955,0.6894646326277448,0.45532734650842677,-0.4169922631539942,-0.004660788129005
-0.18130117030606216,0.32407045662190737,0.2555995051424097,-0.06119621100526068,-0.47263125449989685,0.9734077100522489
-0.29952217323307845,0.11030864951460229,0.43073539948964945,0.14921149416439533,-0.5907791949180783,-0.6161136136065091
-0.3811507860782437,-0.014723444403785715,0.3971526056350464,0.1005781389524423,-0.4629911408671011,1.122506389164657
-0.10513968950026925,0.16119686188339388,-0.0838707923964547,-0.08803551771959756,-0.4898548541631623,0.31771957439386017
-0.2635445297983602,0.15591448465647864,0.11728030569648501,-0.024711482662230007,-0.39316473504242033,0.8461150832767241
-0.45932873249798783,-0.06535121950818057,0.19978248956118166,0.3223761500646363,-0.14250679266323937,-0.8477170054594307
0.039728886992440315,0.2438711920833328,-0.13757249757361478,-0.05374777281529175,-0.2918535008656634,0.2817467863421551
0.10750142636877319,0.05176894256489026,-0.014373084221473063,0.21943203519839624,-0.19896609561485923,0.6052167868494849
0.13738304186838984,0.3784368587185034,-0.0899255780975529,0.085850034184808,0.012451248952600275,0.7744233155464246
-0.15334668307824814,-0.14519378584659248,0.33796920665490804,0.46361690105202,0.14541767535671138,-0.20113394806364224
-0.06355205001935933,0.2690331452051327,-0.11649481947701687,0.05560897041475174,-0.048338133819106496,-0.24030872526784136
-0.17047042500160758,0.1991725715857894,0.04261342469054484,0.3635684046633809,0.060107739495294604,-0.33863614765170735
-0.019776643032741403,0.00086153469385504,0.4866090318546149,0.6235734117376608,0.041624397123384844,0.17537611209579124
-0.21119906316755377,-0.0011456017703448673,0.2639930154011215,0.3210136945692304,0.20398096152904033,-0.5266361096583231
-0.17963189957543152,0.15560058056392634,-0.17174429567634963,0.14928154838915064,-0.2691873096437502,0.9672304962544579
0.1396661283019741,0.14935129780453085,0.24682031350483505,0.09207245751845004,-0.2841532404422409,0.8759838386907213
0.09343096646142926,0.11673318305222252,0.11135153067052712,0.05786279174997428,0.0031820613233263517,1.1132489187622647
0.1480498003543357,-0.1371380734692253,0.041776973194952764,-0.1885067536575126,0.04777902423608012,0.21322697597313506
0.03991224257024584,-0.01623285884882876,0.3449630577930494,0.12482527031880453,0.21680243337891722,0.13355509430783213
0.04212395354723528,-0.23372637681581415,0.15119179288435397,0.04321543169779207,-0.24801916923667588,0.3915954516609923
0.030306701853408956,0.006993794759712714,0.13136954825409825,-0.2422805004979212,-0.2334493537517559,0.652038417289124
0.03343420741361758,-0.11383019835198784,0.28575416907219575,-0.12684562385499087,-0.22310927715456616,0.1767998015176121
0.030270056487249876,-0.1014486903105746,0.13826443610867173,-0.15217121383383392,0.061420855741946306,0.1484853541377325
0.16472708909517525,-0.23338731473768518,0.11983303010783632,-0.002124098207979555,0.0460359660955675,-0.34504171740184086
0.02254472711073416,-0.11791921795999089,0.3334749919180492,0.06695351649170703,0.25731976085378416,-0.18139547568392128
0.2913787958943705,0.29080600323552175,0.17341480531739534,-0.04568042375686223,0.0648517249399798,0.30408027097125345
0.27596360084226895,0.055150056382530774,0.2559711548362602,0.11224747824858503,-0.11866726095618679,-0.3774875040918992
0.1151384193049457,-0.04446038498263119,0.3039059892810427,0.003114362824754229,0.007861833904357927,0.13679892082807366
0.2235430091428704,-0.21226490178531016,0.28446444314556973,0.18295224473413307,-0.20275094122486936,0.3693108103124743
0.1725375715231149,0.09406537991874704,0.13909850102635224,-0.4616392056450075,-0.065844845399234,-0.0699093360909652
0.28613100439128103,-0.11263945396452121,0.24954150111319348,-0.5964903441073178,0.0020319414391538337,0.20420885340532158
0.4800712956931027,-0.09419033143546766,0.6208542991208372,0.005469195857117026,-0.12323640858485113,0.15385806425103143
0.0725120491735246,0.24038312225214853,0.6252654839249469,0.06408980013185503,0.03912517944332168,0.4174180215192247
0.09006398935714896,-0.1336010050836955,0.5127031797982604,-0.267510248139875,-0.19169856478490022,0.5192662345475749
0.14607181300472805,0.002731917641640741,0.166241269016366,-0.1845129119223751,0.0870126965389302,0.24901673282256587
0.07281835030455955,-0.1055488510227128,0.2999674885328708,-0.24227086291149205,-0.1301125655233034,-0.20592438359961063
0.20640699052202227,0.13560489048727303,-0.05311544605631727,-0.3050765206497159,-0.26229008870554477,0.2965209915469379
0.3316450457553857,0.33478504685291105,0.2705715940801544,-0.0075825612896483485,-0.15476823132485176,0.31657907200371316
0.12583926980042848,0.4803398138106453,-0.11489531091523131,-0.33506543553728874,-0.513216076658024,0.8115608418998868
-0.19547630365722196,-0.0816468006892547,0.356482138766489,-0.17191054689380753,-0.4188784688311248,-0.04724472099214738
-0.3397811461478031,0.03542913261292383,0.20639689441454553,-0.19126307806766343,-0.4164150527156063,0.21205570770550972
-0.0638069760932197,0.07618785529819729,0.04965858884855723,0.078538296844499,-0.2876482215682856,2.10276632472089
-0.04098148644486663,0.7244171700066564,0.19262126248384304,0.16048638403120707,0.019732328170503327,-1.239243009774229
-0.23180273839383575,0.07304493750363357,-0.07933449385320412,0.0911197720271041,-0.10474502595823823,0.41387029262230374
-0.22482616140780043,-0.033256028089780384,0.03225272739576697,0.0026964253760376825,-0.16763367203818585,0.5751743200298037
-0.2014194157419069,0.2122592249188192,-0.32807650097033164,-0.16224473054723249,-0.01545513208573876,0.26846103836210655
-0.057335112471969596,-0.18834486000809647,-0.5501018550778329,-0.08763097724829534,-0.20683111221203043,-0.12754929899912354
0.0029330392827561502,0.3059384797452575,-0.980241270288251,-0.5123130658998857,-0.22437106947638816,0.00391651723178316
-0.3404908239685141,0.05535769941274879,-0.4639712933787958,-0.23996610288336861,-0.2548962334329938,-0.36309154349493894
-0.680303575397289,-0.8447900856588958,0.3041469692775184,0.29710579287443295,0.4955779343381511,-1.3779108567756637
-0.4253040562225714,-0.14428766028451126,-0.13919923717607233,-0.04055219947670108,0.22979878258833358,0.6281027393599841
-0.2910982159641361,-0.22688550025388698,-0.46595097810840536,-0.13988178462458628,-0.036075680171272245,-0.19240229226048922
-0.05473658692303325,-0.15722016430964633,-0.4305824984423424,-0.15533398761886386,0.008378449176669286,0.18603427750205867
0.1727337879102091,-0.08027930717662538,-0.21400141782432164,0.0405092738564006,0.45611922479681455,-0.13607349323341966
0.47781563752498823,0.049605126183551514,-0.1301683056924366,0.0977859068097032,0.30587764248967536,0.29569053852047983
0.17178033310790444,0.12117931879283823,-0.22254099933861957,0.08300476170138192,0.40828587654681747,3.3499957626129313
0.23233309993008877,0.2431108115227245,-0.21568360967877606,-0.09192409527996456,0.36913794341112705,-3.1486981903124285
0.31490051992850954,-0.0030029566774199684,-0.36675624161142206,-0.33575972160691525,-0.20867059038328192,0.5326196681984194
-0.1583202160869871,-0.4112090919293473,0.20126108840988705,-0.15439356397209172,0.3060379014473522,-0.3232834510829651
-0.024820498394638124,-0.30410345040828174,-0.016569370197033747,0.0002770154580412909,0.08601732779032661,-0.3240143302480708
0.13099532717391765,-0.10494859879237924,-0.033796320644777895,-0.1374195045424832,-0.013526806009511533,0.28755747774170526
0.10673049137041662,-0.49022430990800997,-0.20926038210138365,0.018209757039678462,0.24722636279098503,0.10511245416502481
-0.09332310922883244,-0.48136016112054036,0.10922517818641136,0.0285219008614805,0.46905748221258403,-0.7932542744616589
0.20924462542548616,-0.2063035452808073,-0.2049501903140259,0.12964068319574554,0.1840535265038803,0.8609393520282121
0.26818100485800644,0.09647483860336736,-0.0947873850011789,-0.19864390708203877,0.4758342309132483,0.21894735985277863
0.2748176010643397,-0.17282924501523744,-0.06305042597879598,0.10751559135025687,0.3133486078779133,-0.6290132457807841
0.3757604981363066,-0.09964832431956928,-0.18596921524708193,-0.17470017106114524,-0.11169871344730697,0.3246469942699818
0.4069738052261881,-0.01158357333916895,-0.14631482071869167,-0.25267376731878644,0.19056708445522358,-0.1742728071815257
0.27165594464041376,-0.09513184814864482,-0.3726717133070561,-0.08684010574114984,0.11829322272498663,0.9376521583871659
0.1428650730563467,-0.3450656025815565,0.12339715843592816,-0.1370731840425695,0.487127720019749,0.45283551216442797
0.4949763561187338,-0.22430206040863485,-0.15172053957142032,0.10223003678611749,0.3189681936636702,0.16834461356672664
0.12099814172308254,-0.14611899301984801,0.20474340747104905,-0.15954284433370677,0.4637550936527443,3.224047452881477
0.2530014656470726,-0.5300887035347746,-0.008472004925937466,-0.0647499118495444,0.22919202967743835,0.9449886853845387
0.3526607375709277,-0.25809670777554716,0.07184267621370845,-0.16279335716407423,0.4169831873396427,-0.45063501529094685
0.5879387933723697,-0.28396554156370113,-0.008167368211064882,-0.16659331393330357,0.26959234620322403,-1.65017352723406
0.5938128430523213,-0.3142833711459344,0.3665790431795748,0.0034763978731593703,0.14040199066757475,-0.29553306376161975
0.7080741030469131,-0.10140027422052292,0.08027247910100216,-0.1495771828525666,0.04245550988723913,-0.1764913495726742
0.44194554291153176,0.18030746192718827,0.0641302377391724,-0.4372649445338245,-0.0464131525010143,-0.11901561212381576
0.35261139339151587,-0.0875730833872713,0.2714254587918568,-0.32057561895460546,0.13080782941878039,0.05686041138320237
0.6325055255715426,-0.044886859176156105,0.20711774066382083,-0.38186486704227146,0.04999045813116685,0.06306392044534782
0.4162566149165817,0.21195327397782243,0.45768095067983106,-0.6568053528523282,0.7259444490564898,-0.3822445032697905
1.139921404553057,-0.8386069123235964,-0.044566107092308904,0.29089115379537367,-0.6009302161833284,0.1625694716232754
-0.40976680432140256,0.35184336442296726,0.8453240997849016,-1.0172242903241544,0.6223826114806198,-0.7715211276092393
-0.12545640083491727,-0.8898585082297488,0.4913648032834578,-0.29875925040556994,-0.28683772779948574,0.6959488334470678
0.43951397869945785,-0.16092802956917068,0.6412361418492913,-0.11663929899471892,-0.23814776507982965,-0.09268401226129863
0.3337842658986297,0.17976908360119637,0.5274418845498855,-0.39234742529919986,-0.5876168095049596,-0.7943532118371867
0.398799432535889,-0.1004134355521331,0.15502772668498666,-0.25467846142781014,-0.41388847259047035,-1.6668968317324848
0.20318563945586302,-0.1319809225771195,0.21935815898208294,-0.39511581517560884,-0.4832534618410129,-1.5477635708251367
0.19766615524284994,0.04308780044017534,0.22321459938309748,-0.25558204197300216,0.43027814655034285,-1.9413379279037288
0.3254783170154323,0.5530604651028738,0.44909768279603884,-0.4529762266686039,0.26650183424564866,-0.5531430116248762
0.24780221438647843,-0.40855495875528386,0.6545288479245137,0.042063033405834505,-0.18813362403608458,-0.34376143327441117
-0.07022841381150316,0.023613747198835106,0.6888491619137068,-0.552404428989973,-0.04376408617921218,-0.9045743257734179
0.22629647588663726,0.10773371658138267,0.9084616204637668,-0.26259517193502235,-0.45785242529456094,0.6102215057729722
0.311303443006334,0.11055257634861515,0.4637892200852099,0.08437855051906851,-0.40523147947040855,-0.015459153507249065
-0.12188072509419029,0.436282077096225,0.7738182497256246,-0.047239196412400014,-0.7518240331291839,-0.3749312895461043
-0.5724825531854615,0.17099592546671288,0.42305240780492,-0.26548459442056804,-0.6094533645401223,0.1941395352660274
-0.1837732617619708,0.4274108626118042,-0.43101792581053977,-0.530433372835708,-0.8393131737344949,-0.2576264806618666
-0.05772544571312449,1.027712222902277,-0.7015945548691969,-0.5764630166280966,-1.0104082865727206,1.5569127339214242
-0.8379912558197964,0.2281253028880782,-0.6123429637593587,-0.2232864759887153,-0.24630881388406883,0.12988939555758555
-0.8813103049787343,0.21833194587292373,-0.8506967059838777,-0.41155471303602964,-0.27576999631088195,0.29025303296163096
-0.6397210893760655,0.3905364018448295,-0.5108385433512554,0.17333282867958225,-0.037448037068933224,0.3329692181375705
-0.5261360951429583,0.3451607260862207,-0.15899099722699764,0.6653419336601654,0.2700869035307202,-0.0069606911091393
-0.6055637009371276,-0.02709811517328395,-0.2408746754083341,0.20045736899745314,-0.08415543798003372,0.6316643944232596
-0.5426323386029457,-0.27650743032933117,-0.14514400378270884,0.4989613381834693,0.04486420523412072,2.979324488687908
-0.09891465647512415,-0.1041610495242423,0.1400683555732684,0.700112886803235,0.27854372704508723,-3.00668302089794
-0.08076683073192073,0.7106261586539682,0.4760381426215441,0.34711168670906906,0.13066025656090247,0.5185693791061021
-0.20515066831980486,-0.09130188670901108,0.23202284752892635,0.6153162490245145,-0.027655355691540873,-0.4153173134091076
-0.30123746382777444,-0.11935083999222314,-0.026635599328828946,0.12003261666083115,-0.28030328796307274,0.11310724439831268
-0.2384011595348467,0.03686364077467951,-0.18415485123040556,0.1577238447585263,-0.19006809303390115,-0.6229818250379706
-0.2257762024444529,0.08883045651515552,0.237495884809826,0.420668350927521,0.08730123513642843,-0.8481060358839512
-0.41786944286660976,-0.4388760593862403,0.09288477374576642,0.06137430519197101,0.08549558270433501,-0.25673582588814103
-0.0809397205516074,-0.0016359796977596375,0.08344301369362866,0.1049024021771954,0.1608174495550827,-0.00964559616071263
0.11605155963433146,0.13930483259785298,-0.120060441495246,0.17256099963465604,-0.0662591388473807,-0.002786335728319782
-0.014438406149382875,-0.07958769078581066,-0.06467008784140538,0.15679544151384983,-0.2481219229418321,0.1162186986336227
0.17211950633693812,0.1194820432316552,-0.10899659405090131,0.3388483706702238,0.06407365220831086,-0.1348688987094842
-0.030047548367072605,0.17149271469450295,-0.16118128301983323,0.16818504452368765,0.04625527552159624,-0.09749758317014273
-0.18626590689879607,-0.09375409589331894,-0.06190742030904134,0.16375751461460428,-0.030816069542610833,0.508827036375993
-0.08942780671975846,0.0008328277639767295,-0.013756682086373664,0.13649652846912566,-0.07845753033942016,-0.1487568775364982
0.08956411496352615,-0.08996701424179897,-0.12553930943942937,-0.031172946646809904,-0.07986500310092981,-0.4884649637034256
-0.00983290132542572,0.13975244029147266,-0.1872747999241151,0.017035229143841802,-0.21816709373843274,-0.4243926855447721
-0.22835116247163367,-0.17144477948284012,0.2553806457122906,0.21230888391714958,0.18469867901990095,0.46633599956081
-0.21930761703574225,-0.43186952015333874,-0.02317036136234152,0.05472462603791635,0.10269197744045584,-0.53044851716258
0.3673456403932712,0.22055387581208874,-0.255545137544777,0.022376196612618533,-0.0035081315967833288,-1.218378488748916
0.2643558388105496,-0.2686093705597352,0.1411073943818838,0.4477037683230842,0.05546500447622976,-0.2090423673523173
0.15863253475388392,0.1231983049297993,0.18259645837879424,-0.09807500341266608,0.3008218778773982,-0.43767524327373764
0.24599498277802706,-0.16711767017913076,0.04615996498500129,0.1192788868855519,-0.03284703252148749,-0.0021674223524392328
0.31165974880913755,0.1359162876400471,0.10544824387841117,-0.05574840990414168,0.2387359686862489,-0.4163375667600172
0.23862700998333827,-0.16216203166659066,0.09684864236947013,-0.014970370908851685,0.012893448612514971,-0.6255839730386115
0.32446880273015694,-0.00035774524592903367,-0.10680500037784293,-0.14093370318268894,0.07419393413369471,0.4894204969561954
0.4269747414085024,0.12277636177034051,-0.018179044620161698,-0.09905172261271342,0.10920813076625838,0.23281960861574552
0.4022421450734016,0.027348660289498568,0.051542293431549015,-0.14265505623308858,-0.01814694318203426,0.6244372751594752
0.5128456020322932,0.0613616532928997,-0.011229951634549762,-0.083576516638556,0.10409723915486185,1.2631332233431656
0.4462212225995841,-0.2658020888311946,-0.09849107390102027,-0.11161817431721302,-0.04086183001233376,1.0608629088388102
0.26438240000887847,-0.03648315231403979,0.10555940129689864,-0.20836807617373185,0.2623562135902272,-0.1319119839835015
0.8196315309176634,0.4893068071550116,-0.41276714149925287,-0.31861239025741533,-0.3606744364670882,-0.2291602168367345
0.2379248016078334,-0.038011665804253,0.1600234481497162,-0.014459960215350676,0.11455528734390158,0.008903906141643755
0.16860560890505524,-0.463430876850655,0.3612067196246315,0.18747692153073534,0.21059586881781694,-0.23125000278880892
0.3332951906774039,-0.5329499528890911,0.20970086817905778,-0.02825310286764826,0.3876147859713145,-0.2530229260540093
0.48006856751822197,-0.15927886097017463,-0.05331384585735792,-0.27293560456795884,0.26890464890725385,-0.5343464508043038
0.5829679122860782,-0.12486486371258125,0.10357668791940933,-0.20684190596917496,0.16939080544804425,-0.09509715997889027
0.48956445206088534,0.2027716662888322,-0.02188048794922645,-0.31652903963303225,0.030257833411218377,0.6539802771385276
0.1534734103154103,-0.33242233291362877,0.00916154689331495,-0.41365562483739404,0.2101892265243942,-0.14322856587856442
0.46826545978678374,-0.17050209978041428,0.01923103359518133,-0.09851518004985634,0.15961237395214797,-0.26896488835695576
0.5477511749329212,-0.0428237329626967,0.24541124044225057,-0.06943580311283921,0.17141194213551597,0.07388108985912786
0.6471688312811791,0.22142627536244397,0.4920760201468503,-0.11048691858963006,0.21127090785512276,-0.4609491689901522
0.4068677871199828,-0.07676256999596599,0.25534047611096045,-0.25193338146721633,0.16890016268561975,0.336337903598764
0.3607143974394344,-0.09035116349462129,-0.025186500792624994,-0.1913669546642961,-0.1254389013838332,0.4817645381317159
0.24316357558537657,-0.08297745864799486,0.22318493903603498,-0.12759747329867183,-0.15971622705349653,0.2607074927458238
0.2900879087301843,-0.28574000594733695,0.1803038785741611,-0.20681923898475396,0.15916633705034472,-0.2313342152282069
0.49536038851565684,0.1335481368716868,-0.4107142205246169,-0.5700698126847146,-0.23614539427752537,-1.3902488265176387
0.2948607145561977,-0.23602067161172322,0.3805867201665431,-0.04093325326329572,0.16807469410522624,-1.731300888165175
0.1758931304351488,-0.22170524403519853,0.17481164286277162,-0.5322285101036537,-0.1763369528389106,-0.9499891221954158
0.30530175515922914,-0.07773592925242302,0.1048023541223785,-0.3597647108258157,-0.08509024188225145,1.1192834017542692
0.3072884431882784,0.016564501574975986,-0.13479332594548984,-0.5857297593323947,0.14944786756431178,0.10871940620642673
0.40426976008645094,-0.044380562635044085,0.17782546123706094,-0.17610148139617682,0.43506702158764077,-0.5609488255270385
0.6970455162897381,0.3908026619347439,0.5570460940176865,-0.05867369877328858,0.5783216751295561,-0.32740970242095113
0.299069839564425,0.17781834089487691,0.28481017935215697,-0.1277721277787809,-0.09357463093615517,0.46153154748577413
-0.06075616144309694,-0.3685200543244713,0.3212981882872326,-0.3602717348812592,-0.06339569949803986,-0.21477932615997822
0.14791124942204936,-0.40039342624580754,0.3298163425665437,-0.06280925462670647,0.004429639425916496,-0.19109552820009354
0.4234093965899353,0.6374715651480448,0.3158120696103194,0.12494993858631387,0.7900011826932447,-1.169841100051195
0.5629525816769793,0.6565542903949662,0.666440208682864,0.1635327693840708,-0.38295233536249423,-0.6154977123191243
-0.527194925754666,0.342078069400568,0.5272610950873229,-1.1033715707982743,-0.8361345346357176,-0.3427665229040906
-0.4856475995394982,0.0005739199047413573,-0.5581323362884211,-0.6761444478738619,-0.8328406525739321,-0.0612212573211984
-0.7168582262774379,-0.3391759908624954,-0.4745098289467675,-0.5873522270264125,-0.40438399986770307,0.26487878886528377
