Index,f1,f2,f3,f4,f5
1963-12-01,0.10446223207910396,-0.006931350993133925,-0.08606185169542908,-0.002646164319301904,0.03149565988699181
1964-01-01,-0.10698829934598171,-0.07360443119135815,0.2132598765293141,0.08808335866269784,-0.021292336245176374
1964-02-01,0.11057504956210726,-0.0019994461823156368,0.14548195345621626,-0.145053705214066,-0.12175057085242295
1964-03-01,0.21658750131938967,0.04362128797390419,-0.084045631331137,-0.09029470189562142,-0.3339137510379613
1964-04-01,-0.17815804637900956,-0.2546682368092229,0.38735094676015547,0.31276867524739127,-0.02045748085365725
1964-05-01,-0.03274548431007281,-0.09932658307501888,0.1358169067026331,0.03348578903232822,-0.06119260983584735
1964-06-01,0.10651733591376036,-0.0764337507744552,-0.01899749194726752,0.005655686547612809,-0.06571621631202472
1964-07-01,-0.02487387814744997,-0.15718904739963818,0.20627095255888395,0.050284415963448,0.005912469894947408
1964-08-01,0.10799947953534904,-0.012910935886991968,0.1327195771999597,-0.038749487527369085,-0.191079402907775
1964-09-01,0.28911889971927474,-0.10115867172514081,0.0513023601990554,-0.09451815282179192,-0.20458098388544604
1964-10-01,0.18305819419058098,0.5032649071478597,-0.5233113266416427,-0.4418298218812627,-0.123121502369587
1964-11-01,-0.06070072638733308,-0.6460906106502112,0.8460717826898948,0.4918719808151678,-0.0014665467769723467
1964-12-01,0.0008921252893594744,-0.2598904496546103,0.5032072442125229,0.2535516491131789,-0.16109858247183886
1965-01-01,-0.0723734984693229,-0.17452685540566681,0.37509637101894433,0.11097856905395599,-0.06537705376011475
1965-02-01,-0.017793950805377073,0.012981206565952613,0.26473757640155543,-0.007680001282668846,-0.035150585118277775
1965-03-01,0.10997942722431771,-0.26717154119626385,0.36854694906566965,0.08497984621638942,-0.08731621637490355
1965-04-01,0.1532028945757742,-0.10598821167837284,0.2039692948185843,-0.11488692652065416,-0.10388198251039907
1965-05-01,0.17571345241717942,-0.1754197444094382,0.28822276946235176,-0.05600646567794007,-0.055462670966868945
1965-06-01,0.19881180496805026,-0.12617066259337037,0.2208233648026246,-0.005969425828424427,-0.07129649542655374
1965-07-01,-0.05641542831179103,0.07713785493009498,0.5488051696636926,-0.10492432878452537,-0.026851865581925843
1965-08-01,0.13299718355955958,0.017406742764155533,0.17293100117160354,-0.15636857263417675,-0.36240510334017384
1965-09-01,0.15724672539930393,-0.2615294495620515,0.18154160192129634,0.025876649922422737,-0.06643493390879376
1965-10-01,0.13161929523852675,-0.1765934000331547,0.3054243257468018,0.03449545173859504,0.027839838399283775
1965-11-01,0.14927705952391682,-0.06166038190409669,0.253654909538088,-0.04285996645191978,-0.1407370211625386
1965-12-01,0.28651432032745416,-0.21399823928841913,0.3918609368571724,0.18596740150832275,-0.1789396189311388
1966-01-01,0.06254390277432204,0.03372223254601303,0.38458745528981836,0.029035271762620527,-0.07890672324630685
1966-02-01,0.2677557332436951,-0.2244138949326838,0.19467622887275118,0.10392627215636108,-0.24554882892525767
1966-03-01,0.07655408400211262,-0.04391562664305528,0.5718685176573477,0.04581820708113139,0.09023665660259057
1966-04-01,0.13822276216559354,-0.16189832906128127,0.195528438566616,-0.06498560006206452,-0.2661761308211213
1966-05-01,0.028977398434173546,0.19040451841452716,0.46360687411685414,-0.0671904344652314,0.0010362078900574938
1966-06-01,0.173827089417312,-0.11416832626212152,0.4538130990520322,-0.13432648447200501,-0.15554740773410275
1966-07-01,0.20405230101953664,-0.038120259220714145,0.32689635411683826,-0.018057024850362313,0.017821967862305176
1966-08-01,0.22463347468257094,0.08365819525534769,0.28891846364508733,0.05045225516402885,0.19442905777721053
1966-09-01,-0.19897926812831912,0.12902737470111594,0.4459737855296881,0.2294644287099602,0.2837635836663117
1966-10-01,-0.36616445933432157,-0.18485644266743512,0.5121459352909169,0.18325056831977318,0.21959535248454998
1966-11-01,-0.10376164218549579,0.19511448775709703,0.1150777880305657,-0.27870942884637495,0.2708226824847698
1966-12-01,-0.2120770261869132,-0.15883771982250236,0.2568522013206622,-0.15447175747568517,0.2241881479736506
1967-01-01,-0.2629856076404523,-0.24905372009918292,0.26813532570495624,-0.17705482999246294,0.31356540687076817
1967-02-01,-0.038372196260686275,0.10572544839617995,-0.19884211584418207,-0.3069058763042549,0.1220702106226553
1967-03-01,-0.2087490016017414,0.019942055839430935,0.024973714791176382,-0.20176955989463533,0.36320085730170215
1967-04-01,-0.3442075509511648,-0.2287493328758251,0.14833175343187627,0.18822462123228448,0.25391473722230157
1967-05-01,0.049552013936926154,0.19837350972781567,-0.21595763443590302,-0.1593855677955064,0.26192087098092026
1967-06-01,0.15939096891341048,-0.013397641095029486,-0.08877981647433988,0.08316335887744405,0.1191933979558228
1967-07-01,0.13245006597517378,0.3521821361072729,-0.13853905895619825,0.07823068300502445,0.1698166968059737
1967-08-01,-0.0375627173283464,-0.2840534990673993,0.33317575160449175,0.39099397722950013,-0.06109036838919808
1967-09-01,-0.06418381440715362,0.19487408140864307,-0.15962615800196975,0.031051199664820273,-0.08176298842329142
1967-10-01,-0.1413409805382146,0.053695055716865434,0.008326209476360287,0.3465844664304343,-0.007266173874724405
1967-11-01,0.048732759378864274,-0.24622809654546374,0.41714652836012367,0.515744649778533,-0.007678441754365994
1967-12-01,-0.12929008498344238,-0.0936102187648354,0.28531812592421735,0.3128068313571948,-0.10378817102896377
1968-01-01,-0.19016784493406472,0.021656040310991415,-0.24890602087962152,0.06330799132247222,-0.05171199371782716
1968-02-01,0.12552176362859482,-0.055462473500266674,0.15182451959870777,-0.0746901268788255,0.16922859703939863
1968-03-01,0.12962499932430926,0.08611424682897789,0.09777057054968052,-0.011467684973408922,-0.20151109767415049
1968-04-01,0.25121610222311896,0.0023418261194134704,0.11126456973427958,-0.24113004817095116,-0.170888895613386
1968-05-01,0.10796973610206184,0.020124591357825836,0.40347413368171337,0.13471518548203026,-0.09823399287160264
1968-06-01,0.11615848888528076,-0.26360309842613816,0.10839059354927333,-0.10829852907339108,-0.014306676232984442
1968-07-01,0.02526703505378963,-0.0020328736109262724,0.09615379080682475,-0.3398056785872984,0.12655156194665118
1968-08-01,0.055551690177441,-0.1632255417073842,0.25186858992338523,-0.26133872999863555,-0.03587397716611563
1968-09-01,0.08181249777861303,-0.025977673058844523,0.18086506498757965,-0.16523856327731873,-0.033476034564402825
1968-10-01,0.22664305795750828,-0.13953210476614927,0.15518228012117166,-0.03415651628785518,-0.10270983046032284
1968-11-01,0.06555393889176796,-0.0683929750742588,0.39530542748799835,0.1228697837939323,0.012998438986727277
1968-12-01,0.24956935614444958,0.3442827968240677,0.15507752458474583,0.0002720903090926291,-0.14815378903149568
1969-01-01,0.2767121262629334,-0.004899333473303156,0.18580737661148475,0.028774499577409986,-0.12577584919488694
1969-02-01,0.16357164720770198,-0.032810758860909,0.2959962761223075,-0.05978601851740593,-0.03688522408197291
1969-03-01,0.29486550857846816,-0.24068246692777712,0.23195365279708563,0.02363054123036193,-0.030186686822003317
1969-04-01,0.1718059541135689,0.2472703546784482,0.17386429804096765,-0.47348733706876456,0.1456525502807484
1969-05-01,0.3132646198255954,0.18979610376273576,0.3470917390708829,-0.6017500925364421,-0.11966245514664411
1969-06-01,0.4974622734161934,-0.008932210623327531,0.5766351270654393,-0.08902307895874467,0.06261111960340633
1969-07-01,0.04650265850448798,0.24562724738394134,0.5725489134553436,0.08599837007073474,0.31015740518134555
1969-08-01,0.11418983286278926,-0.04608714346088427,0.493020990753604,-0.3554863370092114,0.19876441219606775
1969-09-01,0.1559948945285663,0.2233423313116763,0.2136657983993751,-0.12197085894567009,0.21094386381852082
1969-10-01,0.05982884713920886,0.0016098137719028072,0.3042281287891373,-0.24953492243612407,0.3595180753893225
1969-11-01,0.1526558520045075,0.26603549591819164,-0.11546896737238166,-0.32669653683296285,0.21412926748892291
1969-12-01,0.2785844631863263,0.37851610063548946,0.1731174509182179,-0.019252609114844887,0.34239945749773193
1970-01-01,0.047587503587481934,0.5190249234710683,-0.27515328613780043,-0.41745518946229393,0.26879858612288376
1970-02-01,-0.17692223650399738,-0.15520484425275496,0.2747316485900578,-0.3511263491579792,0.4836761587313617
1970-03-01,-0.35575051086439424,-0.07852857113241626,0.11659570321797454,-0.31265117752870414,0.35804378024383565
1970-04-01,-0.04618731398493661,0.0701791173842165,-0.029087985712702723,-0.02735357510641752,0.29330529165642816
1970-05-01,-0.18419326136592093,0.6375364668809591,0.10741262721574482,0.2608999952143007,0.6795897926753204
1970-06-01,-0.25140168589691636,0.062104189757011916,-0.11086149771296532,0.11414106151837988,0.41428182910155503
1970-07-01,-0.26881006743182956,-0.11775822797812968,0.007405499406490754,-0.011556165042992832,0.42924812655259637
1970-08-01,-0.2775955009050163,0.2299277870724328,-0.31973762222874136,-0.07737540304137593,0.1740453421505265
1970-09-01,-0.05388269541516874,-0.13253739926895186,-0.5463230048618024,-0.1245395070527522,0.13038052528371122
1970-10-01,-0.11628531719673446,0.4720444676899038,-0.9625396824570196,-0.4324812219024765,0.334119156120748
1970-11-01,-0.42554919303200567,0.015613234239430868,-0.4673316779388782,-0.22247976722115903,0.35745218893884995
1970-12-01,-0.5511661614544207,-0.8986198121792857,0.4894549680882464,0.37031428556744367,0.22862299646649034
1971-01-01,-0.5177484789687509,-0.1955007824002351,-0.032484731342712264,0.1304818283794222,-0.13584959596933271
1971-02-01,-0.3410396255010668,-0.2530576332680395,-0.40591537959805996,-0.07311463839791044,-0.21300809309874805
1971-03-01,-0.09553075312330477,-0.11110986449220046,-0.36999229249711063,-0.09557666291095329,-0.03558208738461367
1971-04-01,0.1660516894924116,0.08754454858467073,-0.08096626304523757,0.2197968081342948,-0.09399857334634365
1971-05-01,0.427117961012467,0.17843544905463055,-0.06971616784754343,0.23304732592910166,-0.14938543637762816
1971-06-01,0.10838841967901136,0.22955437990625238,-0.14724812621366445,0.27341980817134176,-0.14350278195395622
1971-07-01,0.13269845838631739,0.36135156626311093,-0.1359953244055086,0.1095635678950409,-0.08015501230803011
1971-08-01,0.21871823105885402,0.06042880220551756,-0.376116746025361,-0.34093128532731115,-0.27954950963373065
1971-09-01,-0.12188316363610163,-0.36406733984786505,0.34493826551391177,-0.09528878483482627,-0.12818073211963363
1971-10-01,-0.03174476517420591,-0.2962283011665271,0.045368143006947734,0.021835118098575357,-0.3117614996183103
1971-11-01,0.06634106184260788,-0.12432458250792543,-0.011773755175017005,-0.1251545240696385,-0.10052620305899984
1971-12-01,0.1625856072103254,-0.3769850998135781,-0.08299071508778627,0.06585189621298307,-0.21601426524293094
1972-01-01,-0.07133644840017841,-0.47569104614249663,0.2966750388668866,0.14554875244003704,-0.23652404066597174
1972-02-01,0.18507635867120406,-0.20428883677969195,-0.13244947360435771,0.1823239225326166,-0.6017408942684422
1972-03-01,0.21132735519121384,0.2122971911449669,0.053327225074275904,-0.017112567475474794,-0.37252668016660456
1972-04-01,0.2811088382302469,-0.09732698335738904,0.03985186742746605,0.18117557814879154,-0.6045221188217628
1972-05-01,0.3371831875269636,-0.0862001012636768,-0.18222811785057966,-0.22098397551797452,-0.34537093086603654
1972-06-01,0.38168996486180384,0.11200697828198015,-0.06271888279200213,-0.21929173477692288,-0.34264671556638066
1972-07-01,0.26737420253979893,0.02438902910584702,-0.3091621493754532,-0.058240876535267994,-0.4118837743682251
1972-08-01,0.1810631845226365,-0.1964324583297047,0.3169127439967207,-0.02056685727485065,-0.12571196458746348
1972-09-01,0.4706360644860736,-0.07977838893591296,-0.05261020433495474,0.1864057999744068,-0.4727601942867764
1972-10-01,0.07475848220964637,-0.06782220262147268,0.364544229600821,0.008306071738399715,-0.18620448551419083
1972-11-01,0.2858663396834669,-0.4039643310372504,0.12435385629904977,-0.03269848292612515,-0.5916652704067678
1972-12-01,0.34415800179727235,-0.10188360825248517,0.22424196809036245,-0.03927649035003134,-0.3582315714421485
1973-01-01,0.5831119551045357,-0.06258575270055855,0.1077767663698923,-0.10074493118868014,-0.5437252588843847
1973-02-01,0.6169046974465457,-0.22262592162496675,0.4242597146798661,-0.02873003248111665,-0.3614164540230371
1973-03-01,0.7080471762591019,0.0824310690904591,0.10375053742968482,-0.18340912252020058,-0.3161894848226721
1973-04-01,0.3735453766144141,0.3121125894541233,0.08152138209530485,-0.42675396017160394,-0.14910049185712654
1973-05-01,0.35673040743547896,0.08191720935431626,0.3500333541884785,-0.3181658792766934,-0.2759267297280601
1973-06-01,0.6113252658523533,0.19229391550491212,0.2584315525145055,-0.37910473523567634,-0.20758248517288666
1973-07-01,0.3797562311872337,0.7153607976038825,0.7041949012331806,-0.3418281308361471,-0.12465780037866045
1973-08-01,1.2471907907595559,-0.5834743983019293,-0.164658410818822,-0.011278535271793677,-0.11645746229387019
1973-09-01,-0.5441405767623315,0.6215795340322965,1.0797152806159946,-0.6322918041744702,0.9819726215852023
1973-10-01,-0.08115295675149976,-0.7548505327642756,0.5565728027545391,-0.42619557903417754,-0.4854630105770013
1973-11-01,0.39029620925659214,-0.12267412604020439,0.5597336303232736,-0.18536604583116198,0.35581845958513153
1973-12-01,0.22988879840991877,0.20153749186119121,0.37158440301843176,-0.527969791406606,0.31573566206537845
1974-01-01,0.44740934759007756,0.07184467696001053,0.06386363944304901,-0.41718982120625103,0.2836316992379726
1974-02-01,0.1834348296313298,-0.07408957212122802,0.14921924174975015,-0.5621033056761645,0.5233660492608585
1974-03-01,0.22701585412488523,0.3896224008081056,0.3543554167949118,-0.09487417757862632,0.24743744621758948
1974-04-01,0.17769300524040466,0.8225336645353254,0.5042351348766408,-0.21620860610543735,0.1586119458757712
1974-05-01,0.2983649171463846,-0.27930143538543795,0.6231833592835472,-0.0409537769484786,0.1780918804401075
1974-06-01,-0.11210052520732905,0.2504283817378916,0.7269843907411165,-0.46885240205959106,0.6810302177276194
1974-07-01,0.140638077893957,0.19856561750740892,0.7864248605868008,-0.35475583889701606,0.43441587471875104
1974-08-01,0.27583888551365404,0.18964316705280254,0.27870864254731204,0.002178852336008341,0.8077348829796361
1974-09-01,-0.2499609979549955,0.22825022366787262,0.5013017784137628,-0.20873748946429777,1.022190970300362
1974-10-01,-0.5870752960356629,0.02304422083733909,0.25647372666502993,-0.41450340049930234,0.681862477346191
1974-11-01,-0.27192142065158564,0.46330010711953756,-0.6200487168407646,-0.6810680034058684,0.5352095295641495
1974-12-01,-0.2977985303964567,0.9587658393214729,-0.9929068513057182,-0.6856227169035898,0.9148055012238324
1975-01-01,-0.8248512501738081,0.26290552076138346,-0.6435157894727718,-0.19035338646951522,0.8729265179334508
1975-02-01,-0.9521642047389721,0.271242453094114,-0.850551338812885,-0.3149165364438849,0.7877672838803649
1975-03-01,-0.7295660088470377,0.30383146775986586,-0.5630369134900723,0.3251228259210033,0.6631091663420913
1975-04-01,-0.5557017901500644,0.2040680329900706,-0.2079630274539257,0.8481557847799134,0.6605493045415639
1975-05-01,-0.6303525569945068,-0.19139836830763624,-0.2829649010649976,0.25570962272614983,0.4778543781256058
1975-06-01,-0.4873732252907544,-0.4161032123854651,-0.1642057327414226,0.5021545123930843,0.19548676722521308
1975-07-01,-0.03947896640298243,-0.19385197018430383,0.12394039780625046,0.7610905827580894,0.3946056431617415
1975-08-01,-0.22750977507506784,0.4330913937755711,0.3553220570899571,0.46764459959795224,0.17447012887690178
1975-09-01,-0.10840304935934564,-0.33071317843990183,0.12697971593573618,0.5100273275486804,-0.32223258686615597
1975-10-01,-0.22774245445292857,-0.32855939251092514,-0.10530926426238871,-0.03382534507018484,-0.0001088350443207084
1975-11-01,-0.19826448724098655,-0.1522060357931331,-0.24950077508339358,0.03669817698234261,-0.18840136389837683
1975-12-01,-0.159094955514427,-0.15482301413752883,0.19533234765664426,0.349635526787399,-0.17528646481311136
1976-01-01,-0.2581572669646622,-0.5529310385773152,0.16373852954954385,-0.033820379120132665,-0.3474864965885623
1976-02-01,-0.0355708871527773,-0.11391498848579804,0.12610069022595816,0.08260352993066844,-0.5178079187697072
1976-03-01,0.15493049730631095,0.017665577649362108,-0.1774273096236379,0.08472013489562358,-0.5459045267088157
1976-04-01,0.0776581850695269,-0.25335305759418447,-0.14449467262023863,-0.045162502826812764,-0.31454375648067906
1976-05-01,0.27383189374495115,0.07040273924809631,-0.13980567070115957,0.24710065436428647,-0.20851354257148527
1976-06-01,0.018423619321037712,0.13028833816843596,-0.17533928855676414,0.14438316783374006,-0.030631559494531817
1976-07-01,-0.12378776983633906,-0.1993877116928132,-0.06334246319004858,0.08890830788293036,-0.024538637840173842
1976-08-01,-0.07475232030031616,-0.1387558630713606,-0.048158319471140396,0.05835942327822721,-0.0959302671328334
1976-09-01,0.12379794705282694,-0.12359841608426372,-0.12552575674929217,-0.11215935931861838,-0.15722846241279034
1976-10-01,-0.04571854979898535,0.009727675463559633,-0.2479835612902891,-0.06626926530725687,-0.1893526207252491
1976-11-01,-0.16444928591056795,-0.2965418279035695,0.3020514726409735,0.18487490301675766,-0.05410598843655934
1976-12-01,-0.15419918472410338,-0.46812824322122304,0.05817518190620695,0.024627460818066632,-0.2670561421877893
1977-01-01,0.3078412199066589,0.2357039694351733,-0.27155458570890106,0.03726065134396235,-0.2669619716593231
1977-02-01,0.3385695778504365,-0.378039858181741,0.13203303565424454,0.34475300124825103,-0.13852325997721066
1977-03-01,0.1388167808015185,0.10063842004705245,0.25762150015893553,-0.03696740633213991,-0.2191594708587793
1977-04-01,0.28233092706009316,-0.2486749482675668,0.04207849673637423,0.006726050261189553,-0.7341376083527132
1977-05-01,0.33374945014229407,0.16936310404317514,0.15515477935903793,-0.03704079618484163,-0.3979994923362084
1977-06-01,0.27967862539504285,-0.17460991142627302,0.1239108265006211,-0.09791106375838343,-0.4647919745848964
1977-07-01,0.3340479752870601,0.06069563721459474,-0.07013643748747744,-0.16387238522722966,-0.40329020172945024
1977-08-01,0.40626689302062746,0.1879554460022222,0.01217900047982183,-0.10242019691384124,-0.3518365126926629
1977-09-01,0.3895329192066038,0.06280213371055018,0.05845245331992852,-0.1953679139768251,-0.3481648867742314
1977-10-01,0.5093954702096488,0.15836627544732523,0.014093791813713973,-0.10287857456629874,-0.32918221169957607
1977-11-01,0.49671356368253905,-0.16582505087521238,-0.06521402184428474,-0.20673962482703145,-0.30714411250040885
1977-12-01,0.26522193991799736,0.0647516063522956,0.20940197404252042,-0.16562315280021406,-0.2393494304640802
1978-01-01,0.7070496990410553,0.5788846641899024,-0.5252829526255618,-0.4023481436480605,-0.5400745042106038
1978-02-01,0.2898626340598741,-0.02764918563272395,0.19193833918718928,-0.06978956925624083,-0.15150885572494224
1978-03-01,0.2798837326750918,-0.46595792973190076,0.4512463325928965,0.09886098996131507,-0.2909778389891767
1978-04-01,0.4466760189797721,-0.3751670435195996,0.37874684411084736,-0.02039832585543793,-0.375372453732753
1978-05-01,0.49744767794311184,0.0876939651772885,0.09082154660462227,-0.20226537854316498,-0.5126374660576056
1978-06-01,0.5791507158193223,0.02201104832620473,0.19189471891375415,-0.19446775369274588,-0.36527354494700964
1978-07-01,0.4262971731866038,0.3207386793094388,0.0036318475988035004,-0.2953496117466948,-0.4136443319974157
1978-08-01,0.21773568214193736,-0.12794457906843304,0.15913205931459473,-0.39614000549488537,-0.35759963692336794
1978-09-01,0.48095898767955403,0.008679291309733592,0.09437866590582025,-0.08563470945235149,-0.333898158584252
1978-10-01,0.5442061483917269,0.10236258862722593,0.29427453245183693,-0.039830574508107716,-0.10445628951278824
1978-11-01,0.5876187749180456,0.35020849126990883,0.5147079584049937,-0.057013521672471826,-0.16233006700272581
1978-12-01,0.41752055219306894,0.1140527861371297,0.32834369865842833,-0.2157077806623597,-0.26371679481098664
1979-01-01,0.3643100206987719,0.06539189781156414,-0.011818238232083111,-0.2378799809686124,-0.18549742088139742
1979-02-01,0.2399928710881824,-0.05384437357853601,0.21166075270475718,-0.21698377408453012,0.15883500753972013
1979-03-01,0.3440405161841352,-0.09260146465517607,0.2781907975189708,-0.2156311105550269,0.03132313373843339
1979-04-01,0.4142351146713414,0.37784116902428544,-0.4058219409383455,-0.5741960655228063,-0.15043929142119092
1979-05-01,0.3220261871910133,-0.13500585757009953,0.45673238573972186,-0.042171380172395134,0.10084750802689496
1979-06-01,0.15340448901968756,-0.09619848735912237,0.21510839467218226,-0.5838383531982996,-0.11916867286865294
1979-07-01,0.2855925076060501,0.0878522938194519,0.14254341999745446,-0.38747995243304484,-0.15685513333741088
1979-08-01,0.2874379984329277,0.3849584082642681,-0.012209892205985923,-0.46930191077169514,0.09149096165653889
1979-09-01,0.3800898550754378,0.2925509567676268,0.3227872630681166,0.019328792613690082,0.14058367997602186
1979-10-01,0.6250286901230602,0.7928440305027297,0.6611412064931859,0.2317800926159599,0.1604739821012828
1979-11-01,0.19853451058559562,0.3157585258649429,0.24019439822178645,-0.03349701051163562,0.3579699858218909
1979-12-01,-0.0443268935149374,-0.17432730578553357,0.367420568367975,-0.3542671170639865,0.39747379113227843
1980-01-01,0.19847667686145348,-0.16722482227343405,0.37873037447678504,-0.05595022506676056,0.39430751920850177
1980-02-01,0.36226952068759966,1.0370725090547517,0.4430263335378829,0.5490021036706553,0.5611782896209575
1980-03-01,0.3865568377097535,0.6798711349418556,0.43544959209288003,0.16265788832042263,0.42962508657214815
1980-04-01,-0.6838667132327454,0.3866237968952122,0.38345526774018857,-1.2209611368025461,0.9385011904825902
1980-05-01,-0.5979464952603095,0.005864679371962778,-0.6674864193526809,-0.8323201823892209,0.7941604851923427
1980-06-01,-0.7009642748100995,-0.26487057472896486,-0.44793189009952283,-0.6089613960563418,0.7959113098268908
1980-07-01,-0.3366557754525911,0.4887129398891392,-0.2532340914362765,0.23521143123681346,0.4925575269104016
1980-08-01,0.3518785421492728,0.3359773980573989,0.07899598029900937,0.8156294007245948,0.31732776928348344
1980-09-01,0.191997543031938,0.22867102112159746,0.40438755580300645,0.7613436623912087,0.2707205495193909
1980-10-01,0.09946593430263466,0.15475035903565898,0.6113189909807673,0.4545103151812667,0.060279644247157704
1980-11-01,0.3300624830560966,0.24106954939556802,0.8543467830844089,0.4059995041181352,0.09113366312446658
1980-12-01,0.3369452666548288,0.3722567718165924,1.0075563340351505,-0.23093708138033892,0.34039538944354825
1981-01-01,0.021066636585067605,-0.38046014306362014,0.6149116072600423,-0.8989708381061529,0.5233169969038184
1981-02-01,0.15889531096729545,0.31543000652632686,0.20019029102507474,0.037451968741988084,0.6715690137120087
1981-03-01,-0.4484274989544829,-0.1734940400760514,0.33490515030932216,-0.3294257458129488,0.5099140451440803
1981-04-01,0.11661200242972095,0.4810445874089222,0.485477625042815,-0.03718685477351552,0.014334230682898325
1981-05-01,0.28814348092863284,0.4004651267567389,0.7501090957579893,0.2157526027870664,0.16583763412757832
